loc,text,label
25,"at first , the dutch were not able to win militarily against the paderis because their resources were stretched thin by the diponegoro resistance in java .",0
28,"however , darwin and fitzroy sailed in 1836 from king george 's sound ( western australia ) directly to the cocos-keeling islands , at the south coast of java , and from there to cape town and back to england .",0
33,"her first name between 1921 and 1929 was zaandijk , and she served as a merchant ship in the dutch company solleveld van der meer & t.h. van hattum , transporting goods to java and sumatra .",0
25,"history major changes : may 1999 , aviator 2d/3d interactive maps ( dhtml interface and activex / opengl plug-in ) august 2000 , 2d maps java based interface , search for slovenian addresses , restaurants , ... may 2001 , astronomy , aviator 2d/3d was removed ( reason : support of ms ie only - criticism of netscape users ) february 2002 , information kiosk system support may 2003 , weather viewer modules added july 2004 , new design , more applications are running simultaneously june 2005 , satellite imagery , maps and search for geographic entities worldwide added september 2006 , georss feed added june 2007 , experimental video geo-search funding a private company academa ltd is funding the geabios project entirely from its own sources .",1
12,"it is found in sri lanka , india , peninsular malaysia , java and borneo .",0
20,"fecb also cooperated with kamer 14 ( room 14 ) , the dutch unit at the bandung technical college in java .",0
7,it is found in queensland and on java and sumatra .,0
11,"the following apis are possible for the database access : a java - based framework ( ajo ) , a simple proprietary 4gl language ( fo ) , apis in c , c++ , c# , vb , vba as well as the standard interfaces odbc and sql .",1
3,"from bases in java , timor , celebes , and new guinea , the japanese attacked every operational airfield in the northern and north-western parts of australia , including the strategically important allied airfields at townsville and horn island in north queensland .",0
8,"the alfresco content-management system includes jlan , a java implementation of an smb server .",1
17,"this is the approach followed by many interpreted language such as awk , and some languages like java , which are meant to be compiled into some machine-independent pseudocode ( bytecode ) .",1
20,"the alphaworks program has launched early release technology implementations in nascent technology communities of software developers , in areas like java technology , xml and web services .",1
15,"their music sounds traditional , but has actually been composed for the production by the java composer rahayu supanggah after intensive research in south sulawesi .",0
20,through its considerable naval power aceh dominated the melaka straits with the support from the malay sultanate johor and the java emporium japara .,0
25,"mappings from graphical languages such as the business process modeling notation ( bpmn ) to bpel are available , but programmers familiar to syntax like java , c , ... are disregarded .",1
11,"houtman 's expedition then sailed east along the north coast of java , losing twelve crew to a javanese attack at sidayu and killing a local ruler in madura .",0
7,rainbow is an implementation of arc in java .,1
17,"in 1998 he then began working career at the idb , where he was employed as a java and visual basic language developer .",1
8,"cisadane river 138 km long river in northern java , indonesia .",0
49,"geographic range found in northern india ( assam ) , nicobar islands , myanmar , thailand , cambodia , laos , vietnam , southern china ( fukien , hainan , kwangsi , kwangtung ) , hong kong , west malaysia , indonesia ( sumatra , borneo , sulawesi , java , madoera , lombok , sumbawa , komodo , flores , sumba , roti , timor , kisar , wetar ) .",0
19,"history the origins of kedayans are somewhat uncertain , with some of them belief that their people originated from java , in which they came during the reign of bolkiah .",0
